chembank_id,cmap_name,chembank_name,match_distance,smiles
386963,clemizole,clemizole,0,Clc1ccc(Cn2c(CN3CCCC3)nc4ccccc24)cc1
1323,ofloxacin,ofloxacin,0,CC1COc2c(N3CCN(C)CC3)c(F)cc4c(=O)c(cn1c24)C(=O)O
3173466,nitrofurantoin,nitrofurantoin ,0,[O-][N+](=O)c1ccc(/C=N/N2CC(=O)NC2=O)o1
741,mephenesin,mephenesin,0,Cc1ccccc1OCC(O)CO
1523,salbutamol,salbutamol,0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1201,trimethoprim,trimethoprim,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
699,fenbufen,fenbufen,0,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2
1075,tropicamide,tropicamide,0,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2
999,lomefloxacin,lomefloxacin,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12
776,hydralazine,hydralazine,0,NNc1nncc2ccccc12
12268,6-benzylaminopurine,6-benzylaminopurine,0,N(Cc1ccccc1)c1ncnc2nc[nH]c12
1436,prilocaine,prilocaine,0,CCCNC(C)C(=O)Nc1ccccc1C
28458,metoclopramide,metoclopramide,0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
1209,ketoprofen,ketoprofen,0,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
1016,nefopam,nefopam,0,CN1CCOC(c2ccccc2)c3ccccc3C1
1443,orphenadrine,orphenadrine,0,CN(C)CCOC(c1ccccc1)c2ccccc2C
3273,phenelzine,phenelzine,0,NNCCc1ccccc1
383,camptothecin,CAMPTOTHECIN,0,CC[C@@]1(O)C(=O)OCc2c1cc3-c4nc5ccccc5cc4Cn3c2=O
1127,indapamide,indapamide,0,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N
1425,mexiletine,mexiletine,0,CC(N)COc1c(C)cccc1C
766,ethisterone,ethisterone,0,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C#C
3069234,vincamine,vincamine,0,CC[C@]1(CCCN2CCc3c4[C@@H]21)C[C@](O)(C(=O)OC)n4c5ccccc35
3000787,dantrolene,dantrolene,0,[O-][N+](=O)c1ccc(cc1)c2ccc(/C=N/N3CC(=O)NC3=O)o2
1086,flutamide,flutamide,0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(c1)C(F)(F)F
903,fenbendazole,fenbendazole,0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
1291,proglumide,proglumide,0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
1608,lisinopril,lisinopril,0,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O
1001955,ifenprodil,ifenprodil,0,CC(C(O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2
3101,flavoxate,flavoxate ,0,Cc1c(oc2c(cccc2c1=O)C(=O)OCCN3CCCCC3)c4ccccc4
3036,difenidol,difenidol ,0,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
938,triprolidine,triprolidine,0,Cc1ccc(cc1)/C(=C\CN2CCCC2)/c3ccccn3
1033,fenoterol,fenoterol,0,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2
850,trazodone,trazodone,0,Clc1cccc(c1)N2CCN(CCCn3nc4ccccn4c3=O)CC2
995,lincomycin,lincomycin,0,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
43,flunarizine,flunarizine,0,Fc1ccc(cc1)C(N2CCN(C/C=C/c3ccccc3)CC2)c4ccc(F)cc4
769,bufexamac,bufexamac,0,CCCCOc1ccc(CC(=O)NO)cc1
1169,norethisterone,norethisterone,0,C[C@@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C2CC[C@@]1(O)C#C
1059,doxepin,doxepin,0,CN(C)CC/C=C\1/c2ccccc2COc3ccccc13
3173755,cortisone,cortisone,0,C[C@@]12CC(=O)C3C(CCC4=CC(=O)CC[C@]34C)C2CC[C@]1(O)C(=O)CO
1019722,homochlorcyclizine,homochlorcyclizine,0,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
936,glafenine,glafenine,0,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23
907526,telenzepine,telenzepine,0,CN1CCN(CC(=O)N2c3c(C)scc3C(=O)Nc4ccccc24)CC1
1469,aminoglutethimide,aminoglutethimide,0,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
809,nortriptyline,nortriptyline,0,CNCCC=C1c2ccccc2CCc3ccccc13
1240,dyclonine,dyclonine,0,CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2
1164,diethylcarbamazine,diethylcarbamazine,0,CCN(CC)C(=O)N1CCN(C)CC1
1060,pimethixene,pimethixene,0,CN1CCC(=C2c3ccccc3Sc4ccccc24)CC1
773,econazole,econazole ,0,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1
1036,enalapril,enalapril ,0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O
858,dropropizine,dropropizine,0,OCC(O)CN1CCN(CC1)c2ccccc2
112,niflumic acid,niflumic acid,0,OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F
3173092,dimenhydrinate,dimenhydrinate,0,CN(C)CCOC(c1ccccc1)c2ccccc2.Cn1c(=O)n(C)c2nc(Cl)[nH]c2c1=O
1172,fenofibrate,fenofibrate,0,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2
1000126,chenodeoxycholic acid,chenodeoxycholic acid,0,C[C@H](CCC(=O)O)[C@H]1CCC2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C
1069,pergolide,pergolide ,0,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34
1357,bupivacaine,bupivacaine,0,CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C
3104408,pinacidil,pinacidil,0,CC(N/C(=N\C#N)/Nc1ccncc1)C(C)(C)C
1000009,isotretinoin,isotretinoin,0,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C
1112,disopyramide,disopyramide,0,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C
404,bumetanide,bumetanide,0,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O
1158,perhexiline,perhexiline,0,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3
1113,acemetacin,acemetacin,0,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(=O)O)c2c1
927,clemastine,clemastine,0,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3
1454,digoxin,digoxin,0,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@@H]2[C@@H](C)O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@H](C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@H](CCC6C5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4
1035,meclozine,meclozine,0,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1
3058615,naringin,naringin,0,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O
1000117,progesterone,progesterone,0,CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C
3068976,butoconazole,butoconazole ,0,Clc1ccc(CCC(Cn2ccnc2)Sc3c(Cl)cccc3Cl)cc1
1000111,biotin,biotin,0,OC(=O)CCCCC1SCC2NC(=O)NC12
38555,cephaeline,cephaeline,0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(OC)cc12
1190,velnacrine,velnacrine,0,Nc1c2C(O)CCCc2nc3ccccc13
24447,melatonin,melatonin,0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
822,neostigmine bromide,neostigmine bromide,0,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
26,amiodarone,amiodarone,0,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
982,bisacodyl,bisacodyl,0,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3
3054675,colecalciferol,colecalciferol,0,CC(C)CCCC(C)C1CCC2/C(=C/C=C\3/C[C@@H](O)CCC3=C)/CCCC12C
3069053,carbimazole,carbimazole,0,CCOC(=O)n1ccn(C)c1=S
33154,pilocarpine,pilocarpine,0,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O
449,menadione,Menadione,0,CC1=CC(=O)c2ccccc2C1=O
1067495,niridazole,niridazole ,0,[O-][N+](=O)c1cnc(s1)N2CCNC2=O
3173762,amphotericin B,amphotericin B,0,CC1OC(O[C@@H]/2CC3O[C@@](O)(C[C@H](O)C3C(=O)O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C2)C(O)[C@H](N)C1O
1400,ergocalciferol,ergocalciferol,0,CC(C)[C@@H](C)/C=C/[C@@H](C)C1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C
3487430,cisapride,cisapride,0,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC
3174484,epiandrosterone,epiandrosterone,0,C[C@@]12CCC3C(CC[C@H]4C[C@@H](O)CC[C@@]43C)C2CCC1=O
1265,dicloxacillin,dicloxacillin,0,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(Cl)cccc4Cl
224,dinoprost,dinoprost,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
3069161,ceforanide,ceforanide ,0,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O
403,puromycin,puromycin,0,COc1ccc(CC(N)C(=O)N[C@@H]2[C@@H](O)[C@@H](O[C@@H]2CO)n3cnc4c(ncnc34)N(C)C)cc1
39792,serotonin,serotonin,0,NCCc1c[nH]c2ccc(O)cc12
2120971,metixene,metixene,0,CN1CCCC(CC2c3ccccc3Sc4ccccc24)C1
1002022,vigabatrin,vigabatrin,0,NC(CCC(=O)O)C=C
1095093,fluoxetine,fluoxetine,0,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2
821975,glycocholic acid,glycocholic acid,0,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
907463,pirenperone,pirenperone,0,Cc1nc2ccccn2c(=O)c1CCN3CCC(CC3)C(=O)c4ccc(F)cc4
1309,ciclopirox,ciclopirox ,0,Cc1cc(C2CCCCC2)n(O)c(=O)c1
922,hexetidine,hexetidine,0,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
1000242,cefotiam,cefotiam,0,CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(=O)O
3172716,nitrofural,nitrofural,0,NC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-]
2121358,biperiden,biperiden,0,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4
2141046,iohexol,iohexol,0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
3616742,thiostrepton,thiostrepton ,0,CCC(C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]4NC(=O)c5csc(n5)[C@@H](NC(=O)[C@H]6CSC(=N6)/C(=C\C)/NC(=O)[C@@H](NC(=O)c7csc(n7)[C@]8(CCC(=N[C@H]8c9csc4n9)c%10nc(cs%10)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)[C@@](C)(O)[C@@H](C)O)[C@H](C)O
722,probenecid,probenecid,0,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O
2284,selegiline,selegiline,0,C[C@H](Cc1ccccc1)N(C)CC#C
39089,6-azathymine,6-azathymine,0,Cc1n[nH]c(=O)[nH]c1=O
1782,omeprazole,omeprazole ,0,COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C
3487465,cetirizine,cetirizine,0,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
3068692,norcyclobenzaprine,norcyclobenzaprine,0,CNCCC=C1c2ccccc2C=Cc3ccccc13
41600,L-methionine sulfoximine,L-methionine sulfoximine,0,CS(=N)(=O)CC[C@H](N)C(O)=O
1193,phenacetin,phenacetin,0,CCOc1ccc(NC(=O)C)cc1
1213,betahistine,betahistine,0,CNCCc1ccccn1
1077918,benperidol,benperidol ,0,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34
912,propylthiouracil,propylthiouracil ,0,CCCc1cc(=O)[nH]c(=S)[nH]1
3189442,etifenin,etifenin ,0,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
889,pyrazinamide,pyrazinamide,0,NC(=O)c1cnccn1
737,tiabendazole, tiabendazole,0,c1nc(cs1)c2nc3ccccc3[nH]2
1000656,atovaquone,atovaquone,0,OC1=C([C@H]2CC[C@@H](CC2)c3ccc(Cl)cc3)C(=O)c4ccccc4C1=O
3177389,tobramycin,tobramycin,0,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
25015,tolazamide,tolazamide,0,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
3173761,cefaclor,cefaclor,0,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
3189441,terconazole,terconazole,0,CC(C)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2
1252,orciprenaline,orciprenaline,0,CC(C)NCC(O)c1cc(O)cc(O)c1
2900,trimethadione,trimethadione ,0,CN1C(=O)OC(C)(C)C1=O
3174224,rifampicin,rifampicin,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c4c(O)c(\C=N/N5CCN(C)CC5)c(NC(=O)/C(=C\C=C\C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(=O)C)[C@@H]1C)/C)c(O)c4c(O)c3C
3058468,methoxamine,methoxamine,0,COc1ccc(OC)c(c1)C(O)C(C)N
1000096,tetramisole,tetramisole ,0,C1CN2CC(N=C2S1)c3ccccc3
1931603,nifuroxazide,nifuroxazide ,0,Oc1ccc(cc1)C(=O)N/N=C/c2ccc(o2)[N+](=O)[O-]
467059,colistin,colistin,0,CC(C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CNC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)C(C)C)[C@@H](C)O
3487464,tiaprofenic acid,tiaprofenic acid,0,CC(C(=O)O)c1ccc(s1)C(=O)c2ccccc2
3174107,sisomicin,sisomicin,0,CN[C@@H]1C(O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O)OC[C@]1(C)O
381,lovastatin,lovastatin,0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3CCCC(=O)O3)[C@@H]12
803,ethionamide,ethionamide,0,CCc1cc(ccn1)C(=S)N
1001858,R-atenolol,(R)-(+)-atenolol ,0,CC(C)NC[C@H](O)COc1ccc(CC(=O)N)cc1
811,pregnenolone,pregnenolone,0,CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
3174477,vancomycin,vancomycin,0,CN[C@H](CC(C)C)C(=O)NC1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6CC(=O)C(NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)-c8c(O)cc(O)cc8[C@@H](NC6=O)C(=O)O)c3O[C@@H]9OC(CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2
3199070,nystatin,nystatin,0,C[C@H]1O[C@@H](OC/2CC3OC(O)(CC(O)C3C(=O)O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)/C=C/C=C/CC\C=C\C=C\C=C\C=C2)[C@@H](O)[C@@H](N)[C@@H]1O
900,tenoxicam,tenoxicam,0,CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc3ccccn3
827,suxibuzone,suxibuzone,0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
36596,skimmianine,skimmianine,0,COc1ccc2c(OC)c3ccoc3nc2c1OC
15840,ricinine,ricinine,0,COc1ccn(C)c(=O)c1C#N
3187745,estropipate,estropipate ,0,C[C@@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]2CCC1=O
1444,tetryzoline,tetryzoline,0,C1CN=C(N1)C2CCCc3ccccc23
1373,benzethonium chloride,benzethonium chloride,0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
694,fluorometholone,fluorometholone,0,C[C@H]1CC2C3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)C4(C)C=CC(=O)C=C14
946,etanidazole,etanidazole,0,OCCNC(=O)Cn1ccnc1[N+](=O)[O-]
686,kinetin,KINETIN,0,C(Nc1ncnc2[nH]cnc12)c3ccco3
852250,anabasine,anabasine,0,C1CCC(NC1)c2cccnc2
3616785,delsoline,delsoline ,0,CCN1C[C@]2(COC)CC[C@H](O)[C@]3([C@@H]4C[C@H]5[C@H](OC)[C@@H]4[C@](O)(C[C@@H]5OC)[C@@]6(O)[C@@H](OC)[C@@H]32)C16
1070,hexestrol,hexestrol,0,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
36574,trioxysalen,trioxysalen,0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
759,cefalotin,cefalotin,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)O
30373,abamectin,ABAMECTIN,0,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C
193,tetrandrine,TETRANDRINE,0,COc1cc2CCN(C)[C@H]3Cc4ccc(OC)c(Oc5ccc(C[C@@H]6N(C)CCc7cc(OC)c(Oc(c1OC)c32)cc67)cc5)c4
34054,fluorocurarine,fluorocurarine,0,C\C=C1\C[N@@+]2(C)CCC34[C@@H]2C[C@@H]1C(C=O)=C3Nc1ccccc41
3616802,napelline,napelline ,0,CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]2C[C@H]4C13)[C@@H]5C[C@H](O)[C@H]6C[C@]45[C@H](O)C6=C
1067,cefmetazole,cefmetazole,0,CO[C@]1(NC(=O)CSCC#N)C2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C
1195,strophanthidin,STROPHANTHIDIN,0,C[C@@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]2(O)CCC1C5=CC(=O)OC5
3173342,cefuroxime,cefuroxime ,0,CO/N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c3ccco3
1606,altizide,altizide,0,NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl
706,sulfaquinoxaline,sulfaquinoxaline,0,Nc1ccc(cc1)S(=O)(=O)Nc2cnc3ccccc3n2
1000108,nadide,nadide,0,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O
3480633,terazosin,terazosin,0,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4
1429,butamben,BUTAMBEN,0,CCCCOC(=O)c1ccc(N)cc1
1524,ramifenazone,ramifenazone,0,CC(C)Nc1c(C)n(C)n(c2ccccc2)c1=O
1149,streptozocin,streptozocin,0,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
799,sulfamethizole,sulfamethizole,0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1404,phenazopyridine,phenazopyridine,0,Nc1ccc(N=Nc2ccccc2)c(N)n1
867,sulfapyridine,sulfapyridine,0,Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2
1499,leflunomide,leflunomide,0,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F
26961,podophyllotoxin,podophyllotoxin,0,COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12
244,propidium iodide,Propidium iodide,0,CC[N+](C)(CC)CCC[n+]1c(c2ccccc2)c3cc(N)ccc3c4ccc(N)cc14
883,pheneticillin,pheneticillin,0,CC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O
1824,metoprolol,metoprolol,0,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1
3187753,medrysone,medrysone,0,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14
1451,demeclocycline,demeclocycline,0,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N
1001,meclofenoxate,meclofenoxate,0,CN(C)CCOC(=O)COc1ccc(Cl)cc1
3069624,levonorgestrel,levonorgestrel,0,CC[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]2CC[C@@]1(O)C#C
1431,cloperastine,cloperastine,0,Clc1ccc(cc1)C(OCCN2CCCCC2)c3ccccc3
887,sulfamethoxypyridazine,sulfamethoxypyridazine,0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
1045,flumetasone,flumetasone,0,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
1438,fenoprofen,fenoprofen,0,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
3069584,furaltadone,furaltadone ,0,[O-][N+](=O)c1ccc(/C=N/N2CC(CN3CCOCC3)OC2=O)o1
917,bendroflumethiazide,bendroflumethiazide,0,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F
1462,eucatropine,eucatropine,0,CC1C(CCC(C)(C)N1C)OC(=O)C(O)c2ccccc2
359,flecainide,flecainide,0,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2
3173083,spiramycin,spiramycin,0,CO[C@H]1[C@H](O)CC(=O)O[C@@H](C)C/C=C/C=C/[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@@](C)(O)[C@H](O)[C@H](C)O4)[C@@H]([C@H]3O)N(C)C
837,ethoxyquin,ETHOXYQUIN,0,CCOc1ccc2NC(C)(C)C=C(C)c2c1
934,sulfadimidine,sulfadimidine,0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
1481,dicoumarol,dicoumarol,0,Oc1c(Cc2c(O)c3ccccc3oc2=O)c(=O)oc4ccccc14
3383,isocarboxazid,isocarboxazid,0,Cc1cc(no1)C(=O)NNCc2ccccc2
3263,mephentermine,mephentermine ,0,CNC(C)(C)Cc1ccccc1
689,cefazolin,cefazolin,0,Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1
3069580,glycopyrronium bromide,glycopyrronium bromide,0,C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3
1138,diethylstilbestrol,diethylstilbestrol,0,CC/C(=C(/CC)\c1ccc(O)cc1)/c2ccc(O)cc2
2575,tinidazole,tinidazole,0,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-]
896,guaifenesin,guaifenesin,0,COc1ccccc1OCC(O)CO
3092,thiamazole,thiamazole ,0,Cn1ccnc1S
2060267,lithocholic acid,lithocholic acid,0,CC(CCC(=O)O)[C@H]1CCC2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C
3187750,alpha-ergocryptine,alpha-ergocryptine,0,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C
23210,atractyloside,atractyloside,0,CC(C)CC(=O)OC1C(O[C@@H]2C[C@H]([C@H]3CC[C@@]45CC(CC[C@H]4[C@]3(C)C2)C(=C)[C@@H]5O)C(O)=O)OC(CO)C(OS(O)(=O)=O)C1OS(O)(=O)=O
3187758,guanadrel,guanadrel,0,NC(=N)NCC1COC2(CCCCC2)O1
1324,alexidine,alexidine,0,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC
1043,merbromin,merbromin,0,O[Hg]c1c(O)c(Br)cc2c(c3ccccc3C(=O)O)c4cc(Br)c(=O)cc4oc12
751,sulfadimethoxine,sulfadimethoxine,0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
25375,calcium folinate,calcium folinate,0,Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1
341,mimosine,Mimosine,0,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O
